Header Lines
Date	mSecs Since Epoch	Roll	Pitch	Heading	Roll rate	Pitch rate	Heading rate	Track	Speed over ground	Rudder Demand	MainSail Demand	Jib Demand	Latitude	Longitude
060914-103300.551 1409999580551	1.262620	-2.406877	-102.972130	-0.190206	0.263184	0.813007	0.000000	0.000000	64.137039	0.000000	0.000000	0.000000	0.000000
060914-103300.571 1409999580571	1.258568	-2.403734	-102.957123	-0.079468	0.260770	0.615597	0.000000	0.000000	64.137039	0.000000	0.000000	0.000000	0.000000
060914-103300.591 1409999580591	1.258568	-2.403734	-102.957123	-0.079468	0.260770	0.615597	0.000000	0.000000	64.147316	0.000000	0.000000	0.000000	0.000000
060914-103300.611 1409999580611	1.254281	-2.398002	-102.952637	-0.270091	0.149235	0.014782	0.000000	0.000000	64.147316	0.000000	0.000000	0.000000	0.000000
060914-103300.631 1409999580631	1.254281	-2.398002	-102.952637	-0.270091	0.149235	0.014782	0.000000	0.000000	64.096207	0.000000	0.000000	0.000000	0.000000
060914-103300.651 1409999580651	1.253251	-2.391304	-102.953415	0.017673	0.191912	-0.104427	0.000000	0.000000	64.096207	0.000000	0.000000	0.000000	0.000000
060914-103300.671 1409999580671	1.253251	-2.391304	-102.953415	0.017673	0.191912	-0.104427	0.000000	0.000000	64.096207	0.000000	0.000000	0.000000	0.000000
060914-103300.691 1409999580691	1.253794	-2.388828	-102.966919	0.048831	0.176460	-0.410080	0.000000	0.000000	64.050354	0.000000	0.000000	0.000000	0.000000
060914-103300.711 1409999580711	1.253794	-2.388828	-102.966919	0.048831	0.176460	-0.410080	0.000000	0.000000	64.050354	0.000000	0.000000	0.000000	0.000000
060914-103300.731 1409999580731	1.250181	-2.383310	-102.957710	-0.162877	0.306636	0.586987	0.000000	0.000000	64.143280	0.000000	0.000000	0.000000	0.000000
060914-103300.751 1409999580751	1.250181	-2.383310	-102.957710	-0.162877	0.306636	0.586987	0.000000	0.000000	64.143280	0.000000	0.000000	0.000000	0.000000
060914-103300.771 1409999580771	1.247975	-2.373341	-102.929008	-0.160016	0.250787	0.941753	0.000000	0.000000	64.143280	0.000000	0.000000	0.000000	0.000000
060914-103300.791 1409999580791	1.247975	-2.373341	-102.929008	-0.160016	0.250787	0.941753	0.000000	0.000000	64.236160	0.000000	0.000000	0.000000	0.000000
060914-103300.811 1409999580811	1.248232	-2.373725	-102.920525	-0.052303	0.054553	0.322342	0.000000	0.000000	64.236160	0.000000	0.000000	0.000000	0.000000
060914-103300.831 1409999580831	1.248232	-2.373725	-102.920525	-0.052303	0.054553	0.322342	0.000000	0.000000	64.191185	0.000000	0.000000	0.000000	0.000000
060914-103300.851 1409999580851	1.251364	-2.368049	-102.928574	0.061758	0.159219	-0.440121	0.000000	0.000000	64.191185	0.000000	0.000000	0.000000	0.000000
060914-103300.871 1409999580871	1.251364	-2.368049	-102.928574	0.061758	0.159219	-0.440121	0.000000	0.000000	64.191185	0.000000	0.000000	0.000000	0.000000
060914-103300.891 1409999580891	1.253375	-2.363488	-102.955772	0.012748	0.235155	-0.829220	0.000000	0.000000	64.056946	0.000000	0.000000	0.000000	0.000000
060914-103300.911 1409999580911	1.253375	-2.363488	-102.955772	0.012748	0.235155	-0.829220	0.000000	0.000000	64.056946	0.000000	0.000000	0.000000	0.000000
060914-103300.933 1409999580933	1.251781	-2.359497	-102.987915	-0.189528	0.129223	-0.979423	0.000000	0.000000	63.926228	0.000000	0.000000	0.000000	0.000000
060914-103300.951 1409999580951	1.251781	-2.359497	-102.987915	-0.189528	0.129223	-0.979423	0.000000	0.000000	63.926228	0.000000	0.000000	0.000000	0.000000
060914-103300.971 1409999580971	1.249116	-2.355779	-103.019089	-0.150910	0.171533	-1.049922	0.000000	0.000000	63.926228	0.000000	0.000000	0.000000	0.000000
